SERIES_CODE,שם סדרה,MAIN_SUBJECT,נושא ראשי,SUBJECT,נושא,PRICE_GROUP,קבוצת מחירים,FREQ,תדירות,ADJUSTMENT,ניכוי עונתיות,ACTIVITY_CBS_2011,סיווג ענפי למס 2011,ACTIVITY_CBS_1993,סיווג ענפי למס 1993,UNIT_MEASURE,יחידות מידה,CURRENCY_TRANS,מטבע העסקה,TIME_COLLECT,אופן חישוב בתקופת זמן,TRANSFORMATION,טרנספורמציה,CROC,סעיפים - טווחי שינוי,HIERARCHY,היררכיה,SHORT_TITLE,ORIGINAL_CODE,DATA_TYPE,סוג נתון,INTERNAL_PROCESS,עיבוד נתונים פנימי,DATA_SOURCE,מקור נתונים,UNIT_MULT,מכפיל יחידות,CONF_STATUS,סיווג סודיות,REF_AREA,מדינה,TIME_PERIOD,OBS_VALUE,RELEASE_STATUS,שחרור תצפית
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1993-02,38.4402194405541,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1993-03,37.529313766262,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1993-04,38.8956722788267,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1993-05,36.5273175250665,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1993-06,35.2292769397449,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1993-07,34.4777797584726,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1993-08,37.529313766262,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1993-09,38.1441750964279,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1993-10,38.1214024560164,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1993-11,38.6907185001019,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1993-12,38.1669477368395,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-01,37.9276072722574,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-02,38.265576049931,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-03,40.180732456748,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-04,42.1709930363813,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-05,40.6313574936461,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-06,41.0819825305442,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-07,41.8705763451158,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-08,45.7008891587498,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-09,48.967920676261,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-10,52.7606814034868,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-11,58.1681818462641,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1994-12,59.5951611297747,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-01,53.3615147860176,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-02,50.0944832685063,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-03,47.0527642694441,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-04,48.3670872937303,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-05,45.0625036898108,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-06,41.682815913075,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-07,40.6689095800542,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-08,41.908128431524,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-09,44.4616703072799,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-10,45.8510975043824,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-11,45.738441245158,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1995-12,44.912295344178,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1996-01,43.3351077150347,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1996-02,42.9971389373611,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1996-03,48.104222688873,,
